Date De Création,Heure D'Opération (opération),Numéro (opération),Nom (activité),Nom (exposition),Date De Séance (seance),Heure De Début (seance),Nom,Code Postal,Ville,Pays,Numéro Du Billet,Type De Billet,Tarif,Pu Net Ttc,Quantité,État,Code-Barres Du Billet
27/03/2025,10:31,2025003011225,VG - ADMA TEXTILE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,27/03/2025,09:45,795,75001,Paris,France,"2,02550008010001E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503270000013E+044"
27/03/2025,10:31,2025003011225,VA - TISSAGE PAS TRÈS SAGE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,27/03/2025,12:45,795,75001,Paris,France,"2,02550008010001E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503270000013E+044"
25/03/2025,10:25,2025010012858,VG - ADMA CUIR,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,11:00,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:25,2025010012858,APA - ADMA - DEMONSTRATION BOTTIER,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,14:30,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:25,2025010012858,APA - ADMA - DEMONSTRATION BOTTIER,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,11:45,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:25,2025003010943,VG - ADMA CUIR,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,09:45,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:25,2025003010943,APA - ADMA - DEMONSTRATION BOTTIER,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,12:45,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:25,2025003010943,APA - ADMA - DEMONSTRATION BOTTIER,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,10:30,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:24,2025010012857,VG - ADMA BRODERIE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,09:45,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:24,2025010012857,VA - BRODER LA NATURE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,12:45,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:24,2025011007975,VG - ADMA BRODERIE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,11:00,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:24,2025011007975,VA - BRODER LA NATURE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,14:30,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:23,2025003010942,VG - 1H - ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN (archive),ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN,25/03/2025,11:00,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:23,2025003010942,VA - ADMA - BOIS,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,14:30,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:23,2025010012856,VG - 1H - ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN (archive),ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN,25/03/2025,09:45,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
25/03/2025,10:23,2025010012856,VA - ADMA - BOIS,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,25/03/2025,12:45,795,75001,Paris,France,"2,0255000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02503250000013E+044"
19/12/2024,10:55,2024010014570,PARCOURS - METIERS D'ART : LE TEXTILE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,19/12/2024,11:00,795,75001,Paris,France,"2,0245000801E+016","Forfait (0 place, 0 visiteur)",Gratuit - FORFAIT PROJET,0.00,1.00,Valide,"2,02412190000013E+044"
17/10/2025,09:46,2025003031363,PARCOURS TACTILE - LA MAIN À L'ŒUVRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,17/10/2025,10:00,796,75015,Paris,France,"2,0255000208E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT PARCOURS HANDICAP 2h,60.00,1.00,Valide,"2,0251017000001E+044"
06/03/2025,11:21,2025011005982,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",06/03/2025,11:30,797,59650,Villeneuve-d'Ascq,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02503060000013E+044"
02/10/2025,10:08,2025010032194,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",02/10/2025,10:00,798,78450,Villepreux,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,180.00,1.00,Valide,"2,0251002000001E+044"
06/03/2025,14:00,2025010010199,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",06/03/2025,14:15,799,50630,Le Vast,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02503060000013E+044"
04/11/2025,14:10,2025010039292,VG - 2H - L’AVENTURE DU DESIGN : XXE ET XXIE SIÈCLES,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,04/11/2025,14:30,800,77420,CHAMPS-SUR-MARNE,France,"2,0255000505E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 2h,140.00,1.00,Valide,"2,0251104000001E+044"
03/04/2025,10:15,2025011009010,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",03/04/2025,10:30,801,75008,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0250403000001E+044"
10/12/2024,10:43,2024010013430,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",10/12/2024,11:00,802,78000,Versailles,France,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02412100000013E+044"
29/11/2024,14:06,2024011005913,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",29/11/2024,14:00,803,27300,Bernay,France,"2,0245000406E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE HANDICAP 1h30,45.00,1.00,Valide,"2,02411290000013E+044"
10/12/2025,10:07,2025011026372,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,10/12/2025,10:15,804,,,,"2,02550005010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251210000001E+044"
29/11/2025,10:15,2025011024645,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",29/11/2025,10:30,804,,,,"2,02550004030004E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251129000001E+044"
23/11/2025,10:06,2025010043459,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/11/2025,10:30,804,,,,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251123000001E+044"
18/11/2025,10:03,2025010042165,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,18/11/2025,10:15,804,,,,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251118000001E+044"
14/11/2025,10:11,2025010041374,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,14/11/2025,10:15,804,,,,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251114000001E+044"
13/11/2025,14:59,2025011021801,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,13/11/2025,15:00,804,,,,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251113000001E+044"
06/11/2025,19:17,2025003035467,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,06/11/2025,19:30,804,,,,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251106000001E+044"
04/11/2025,10:33,2025003034747,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,04/11/2025,10:30,804,,,,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251104000001E+044"
24/09/2025,10:05,2025011017452,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",24/09/2025,10:15,804,,,,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0250924000001E+044"
07/09/2025,10:56,2025011016525,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",07/09/2025,11:00,804,,,,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0250907000001E+044"
05/09/2025,10:18,2025010028917,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",05/09/2025,10:30,804,,,,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250905000001E+044"
27/02/2025,12:22,2025003007667,VG - 1H - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,27/02/2025,10:30,804,,,,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,02502270000013E+044"
04/02/2025,13:43,2025003004824,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,04/02/2025,14:00,804,,,,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02502040000013E+044"
02/02/2025,10:19,2025010005302,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,02/02/2025,10:30,804,,,,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02502020000013E+044"
24/01/2025,10:07,2025011001507,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",24/01/2025,10:30,804,,,,"2,0255000403E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02501240000013E+044"
03/01/2025,13:56,2025003000265,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",03/01/2025,14:00,804,,,,"2,0255000403E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02501030000013E+044"
10/12/2024,16:13,2024011007128,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",10/12/2024,14:00,804,,,,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02412100000013E+044"
01/12/2024,10:27,2024003011116,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",01/12/2024,10:30,804,,,,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02412010000013E+044"
21/11/2024,13:53,2024011005101,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",21/11/2024,14:00,804,,,,"2,0245000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02411210000013E+044"
05/10/2024,10:24,2024010003248,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,05/10/2024,10:30,804,,,,2024000403000039,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02410050000013E+043"
16/06/2025,14:23,2025002067823,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,29/01/2026,17:45,805,64500,CIBOURE,France,"2,02550007010005E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260129000001E+044"
20/09/2025,09:51,2025010030824,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",20/09/2025,10:00,806,45000,Orléans,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0250920000001E+044"
14/02/2025,09:58,2025010007036,VG - 2H - A TABLE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,14/02/2025,10:30,807,75003,Paris,France,"2,0255000505E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 2h,140.00,1.00,Valide,"2,02502140000013E+044"
14/02/2025,09:58,2025010007036,VG - 2H - A TABLE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,14/02/2025,10:15,807,75003,Paris,France,"2,0255000505E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 2h,140.00,1.00,Valide,"2,02502140000013E+044"
16/09/2025,13:50,2025011016933,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",16/09/2025,14:00,808,93600,Aulnay-sous-Bois,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0250916000001E+044"
15/01/2025,10:15,2025010002263,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",15/01/2025,10:30,808,93600,Aulnay-sous-Bois,France,"2,0255000403E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02501150000013E+044"
18/09/2024,10:01,2024003000200,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,18/09/2024,10:00,808,93600,Aulnay-sous-Bois,France,2024000403000003,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02409180000013E+043"
19/11/2025,09:49,2025011022597,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,19/11/2025,10:15,809,75544,PARIS CEDEX 11,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251119000001E+044"
26/09/2025,14:13,2025003029202,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",26/09/2025,14:30,809,75544,PARIS CEDEX 11,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0250926000001E+044"
17/01/2025,10:26,2025003002249,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,17/01/2025,10:30,809,75544,PARIS CEDEX 11,France,"2,0255000403E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02501170000013E+044"
21/11/2024,10:11,2024011005034,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",21/11/2024,10:15,809,75544,PARIS CEDEX 11,France,"2,0245000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02411210000013E+044"
21/06/2025,12:11,2025003018252,VA - TISSAGE PAS TRÈS SAGE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,21/06/2025,10:00,810,.,Birmingham,Royaume-Uni,"2,0255000102E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS LETR,190.00,1.00,Valide,"2,0250621000001E+044"
21/06/2025,12:11,2025003018252,VA - PRENEZ-PLACE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,21/06/2025,10:00,810,.,Birmingham,Royaume-Uni,"2,0255000102E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS LETR,190.00,1.00,Valide,"2,0250621000001E+044"
27/03/2025,18:23,2025010013322,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",27/03/2025,18:30,811,92110,Clichy,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,02503270000013E+044"
27/03/2025,17:52,2025010013297,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",27/03/2025,18:00,811,92110,Clichy,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,02503270000013E+044"
10/12/2025,15:34,2025003041454,VA - PALETTE DE STYLE : SO ART DÉCO,1925-2025. CENT ANS D'ART DÉCO,10/12/2025,15:30,812,75001,Paris,France,"2,0255000117E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE ATELIER ADULTE-LOISIRS 2h,250.00,1.00,Valide,"2,0251210000001E+044"
22/10/2025,11:04,2025010035609,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,22/10/2025,11:00,813,WC1N 3RA,LONDON,Royaume-Uni,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,180.00,1.00,Valide,"2,0251022000001E+044"
14/11/2025,13:45,2025003036654,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",14/11/2025,14:00,814,75018,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251114000001E+044"
14/10/2025,14:39,2025010034302,VG - 1H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",14/10/2025,15:00,815,78300,Poissy,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0251014000001E+044"
18/03/2025,14:26,2025011007275,VG - 1H30 - L'AVENTURE DU DESIGN : XXe et XXIe siècles,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,18/03/2025,15:00,815,78300,Poissy,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02503180000013E+044"
11/02/2025,10:28,2025011003383,"VG - MAD PRO - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",11/02/2025,10:45,815,78300,Poissy,France,"2,0255000401E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02502110000013E+044"
11/02/2025,10:28,2025011003383,"ATELIER - MAD PRO - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",11/02/2025,13:30,815,78300,Poissy,France,"2,0255000101E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h -18 ANS,170.00,1.00,Valide,"2,02502110000013E+044"
16/10/2024,11:54,2024011002664,"VG - 1H - PARCOURS MODE, BIJOUX, DESIGN","PARCOURS MODE, BIJOUX, DESIGN",16/10/2024,12:15,815,78300,Poissy,France,2024000301000010,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,02410160000013E+043"
16/10/2024,11:54,2024011002664,"VG - 1H - PARCOURS MODE, BIJOUX, DESIGN","PARCOURS MODE, BIJOUX, DESIGN",16/10/2024,12:00,815,78300,Poissy,France,2024000301000009,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,02410160000013E+043"
26/09/2024,12:00,2024010001455,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,26/09/2024,12:30,815,78300,Poissy,France,2024000401000031,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02409260000013E+043"
26/09/2024,12:00,2024010001455,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,26/09/2024,12:15,815,78300,Poissy,France,2024000401000030,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,02409260000013E+043"
23/09/2025,09:49,2025010031081,VG - 1H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",23/09/2025,10:15,816,75007,Paris,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0250923000001E+044"
23/09/2025,09:49,2025010031081,VG - 1H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",23/09/2025,10:00,816,75007,Paris,France,"2,0255000301E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0250923000001E+044"
11/04/2025,13:15,2025010015036,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/04/2025,13:15,816,75007,Paris,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250411000001E+044"
08/04/2025,10:58,2025003012556,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",08/04/2025,11:00,816,75007,Paris,France,"2,02550004010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0250408000001E+044"
26/09/2024,13:03,2024003001459,VG - 1H - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,26/09/2024,13:30,816,75007,Paris,France,2024000301000006,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,02409260000013E+043"
26/09/2024,13:03,2024003001459,VG - 1H - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,26/09/2024,13:15,816,75007,Paris,France,2024000301000005,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,02409260000013E+043"
20/12/2024,10:10,2024010014713,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",20/12/2024,10:15,816,75007,Paris,France,"2,0245000404E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 1h30,105.00,1.00,Valide,"2,02412200000013E+044"
11/12/2025,09:46,2025010047459,VG - 1H - VIVE L'ART NOUVEAU,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,11/12/2025,10:00,817,75015,Paris,France,"2,02550003010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h,72.00,1.00,Valide,"2,0251211000001E+044"
